block_start_s,block_end_s,mos_pred_block_rm_durw,mos_target_block_durw,used_s,n_pieces,block_seconds
97.0,98.0,4.751491,4.375,1.0,1,1.0
98.0,99.0,4.717026,4.413156,1.0,2,1.0
99.0,100.0,4.525676,4.625,1.0,1,1.0
100.0,101.0,4.525676,4.625,1.0,1,1.0
101.0,102.0,4.525676,4.625,1.0,1,1.0
102.0,103.0,4.525676,4.625,1.0,1,1.0
103.0,104.0,4.525676,4.625,1.0,1,1.0
104.0,105.0,4.525676,4.625,1.0,1,1.0
105.0,106.0,4.525676,4.625,1.0,1,1.0
106.0,107.0,4.540956,4.420625,1.0,2,1.0
107.0,108.0,4.563058,4.125,1.0,1,1.0
108.0,109.0,4.563058,4.125,1.0,1,1.0
109.0,110.0,4.563058,4.125,1.0,1,1.0
110.0,111.0,4.563058,4.125,1.0,1,1.0
111.0,112.0,4.563058,4.125,1.0,1,1.0
112.0,113.0,4.563058,4.125,1.0,1,1.0
113.0,114.0,4.563058,4.125,1.0,1,1.0
114.0,115.0,4.563058,4.125,1.0,1,1.0
115.0,116.0,4.542432,4.169117,1.0,2,1.0
116.0,117.0,4.504618,4.25,1.0,1,1.0
117.0,118.0,4.504618,4.25,1.0,1,1.0
118.0,119.0,4.504618,4.25,1.0,1,1.0
119.0,120.0,4.504618,4.25,1.0,1,1.0
120.0,121.0,4.197612,3.596094,1.0,2,1.0
121.0,122.0,3.976435,3.125,1.0,1,1.0
122.0,123.0,3.976435,3.125,1.0,1,1.0
123.0,124.0,3.976435,3.125,1.0,1,1.0
124.0,125.0,3.976435,3.125,1.0,1,1.0
125.0,126.0,3.976435,3.125,1.0,1,1.0
126.0,127.0,3.976435,3.125,1.0,1,1.0
127.0,128.0,4.066372,3.275875,1.0,2,1.0
128.0,129.0,4.572535,4.125,1.0,1,1.0
129.0,130.0,4.572535,4.125,1.0,1,1.0
130.0,131.0,4.572535,4.125,1.0,1,1.0
131.0,132.0,4.572535,4.125,1.0,1,1.0
132.0,133.0,4.572535,4.125,1.0,1,1.0
133.0,134.0,4.62067,4.285172,1.0,2,1.0
134.0,135.0,4.68523,4.5,1.0,1,1.0
135.0,136.0,4.68523,4.5,1.0,1,1.0
136.0,137.0,4.68523,4.5,1.0,1,1.0
137.0,138.0,4.68523,4.5,1.0,1,1.0
138.0,139.0,4.426584,4.695781,1.0,2,1.0
139.0,140.0,4.360959,4.715773,1.0,2,1.0
140.0,141.0,4.376881,4.625,1.0,1,1.0
141.0,142.0,4.376881,4.625,1.0,1,1.0
142.0,143.0,4.376881,4.625,1.0,1,1.0
143.0,144.0,4.376881,4.625,1.0,1,1.0
144.0,145.0,4.376881,4.625,1.0,1,1.0
145.0,146.0,4.376881,4.625,1.0,1,1.0
146.0,147.0,4.489209,4.19825,1.0,2,1.0
147.0,148.0,4.50849,4.125,1.0,1,1.0
148.0,149.0,4.50849,4.125,1.0,1,1.0
149.0,150.0,4.50849,4.125,1.0,1,1.0
150.0,151.0,4.492392,4.206406,1.0,2,1.0
151.0,152.0,4.459053,4.375,1.0,1,1.0
152.0,153.0,4.459053,4.375,1.0,1,1.0
153.0,154.0,4.459053,4.375,1.0,1,1.0
154.0,155.0,4.459053,4.375,1.0,1,1.0
155.0,156.0,4.442384,4.375,1.0,2,1.0
156.0,157.0,4.346094,4.375,1.0,1,1.0
157.0,158.0,4.346094,4.375,1.0,1,1.0
158.0,159.0,4.346094,4.375,1.0,1,1.0
159.0,160.0,4.346094,4.375,1.0,1,1.0
160.0,161.0,4.370354,4.321672,1.0,2,1.0
161.0,162.0,4.459824,4.125,1.0,1,1.0
162.0,163.0,4.459824,4.125,1.0,1,1.0
163.0,164.0,4.459824,4.125,1.0,1,1.0
164.0,165.0,4.459824,4.125,1.0,1,1.0
165.0,166.0,4.459824,4.125,1.0,1,1.0
166.0,167.0,4.459824,4.125,1.0,1,1.0
167.0,168.0,4.459824,4.125,1.0,1,1.0
168.0,169.0,4.459824,4.125,1.0,1,1.0
169.0,170.0,4.435431,4.346797,1.0,2,1.0
170.0,171.0,4.391088,4.75,1.0,1,1.0
171.0,172.0,4.391088,4.75,1.0,1,1.0
172.0,173.0,4.391088,4.75,1.0,1,1.0
173.0,174.0,4.391088,4.75,1.0,1,1.0
174.0,175.0,4.391088,4.75,1.0,1,1.0
175.0,176.0,4.391088,4.75,1.0,1,1.0
176.0,177.0,4.391088,4.75,1.0,1,1.0
177.0,178.0,4.391088,4.75,1.0,1,1.0
178.0,179.0,4.391088,4.75,1.0,1,1.0
179.0,180.0,4.463553,4.463102,1.0,2,1.0
180.0,181.0,4.456954,4.335414,1.0,2,1.0
181.0,182.0,3.665843,3.25,1.0,1,1.0
182.0,183.0,3.665843,3.25,1.0,1,1.0
183.0,184.0,3.665843,3.25,1.0,1,1.0
184.0,185.0,3.665843,3.25,1.0,1,1.0
185.0,185.75975,3.665843,3.25,0.75975,1,1.0
